Date,Score,Comment,Store,Year
10/16/2023 8:13:09,10 - Excelente!,Atendimento perfeito da Cláudia ,Jardins,2023
10/16/2023 8:14:37,9 - Ótimo,,Santo Amaro,2023
10/16/2023 8:17:00,2 - Muito ruim,"Quando me inscrevi, haviam dito que recebi um peeling de diamante, cheguei lá ninguém falou nada, fizeram uma esfoliação e passaram uma máscara por 30min, apenas. Fui na intenção de fechar alguns pacotes, porém pela propaganda enganosa e falta de ética, preferi fechar com outro local.",Itaim,2023
10/16/2023 8:22:25,10 - Excelente!,,Ipiranga,2023
10/16/2023 8:26:19,10 - Excelente!,,Tijuca,2023
10/16/2023 8:27:48,10 - Excelente!,,Tatuapé,2023
10/16/2023 8:33:08,10 - Excelente!,,Copacabana,2023
10/16/2023 8:33:48,5 - Abaixo do esperado,"Eu tenho certeza de que o serviço é bom, mas na avaliação eu não senti segurança sobre o procedimento. Senti que poderia ser melhor explicado, não só sobre como é o procedimento em si, mas o que ele realmente se propõe a fazer, os efeitos, trabalhos anteriores, ou até exemplos na Internet de outros profissionais na falta de fotos de trabalhos anteriores. Pretendo fazer o procedimento, mas tomei a decisão depois de ir pra casa e pesquisar sobre o procedimento na Internet. ",Copacabana,2023
10/16/2023 8:45:32,10 - Excelente!,Tudo excelente ,Jardins,2023
10/16/2023 9:11:01,10 - Excelente!,,Campinas,2023
10/16/2023 9:19:36,10 - Excelente!,Ótimo atendimento de todos funcionários ,Ipiranga,2023
10/16/2023 9:21:16,10 - Excelente!,"No momento ainda não, estou iniciando.",Campinas,2023
10/16/2023 9:42:03,9 - Ótimo,"Sim ,fui atendido pela Sabrina, muito boa profissional,  pretendo marcar meu retorno com ela mesmo..e queria q ela me passasse quais procedimentos devo fazer no rosto antes da próxima sessão..ok?obrigado. ",Jardins,2023
10/16/2023 9:57:46,10 - Excelente!,,Copacabana,2023
10/16/2023 10:34:52,8 - Bom,"Melhorar gestão de agenda, meu atendimento atrasou, foi total 1h a mais que fiquei no local sem necessidade.",Jardins,2023
10/16/2023 10:44:52,10 - Excelente!,Meninas super atenciosas e a profissional que fez o atendimento ESTÁ de parabéns. ,Tucuruvi,2023
10/16/2023 10:48:19,10 - Excelente!,,Copacabana,2023
10/16/2023 10:57:03,10 - Excelente!,Fui bem atendida com cortesia e cuidado,Santos,2023
10/16/2023 11:13:00,10 - Excelente!,Fui bem atendida com cortesia e cuidado ,Santos,2023
10/16/2023 11:15:19,10 - Excelente!,,Jardins,2023
10/16/2023 11:20:56,10 - Excelente!,Profissional excelente que me atendeu. ,Londrina,2023
10/16/2023 11:24:56,9 - Ótimo,Gostaria de mais explicações sobre os procedimentos.,Jardins,2023
10/16/2023 11:52:01,10 - Excelente!,Não ,Ipiranga,2023
10/16/2023 12:08:44,9 - Ótimo,Envio dos procedimentos comprados pelo WhatsApp ,Lapa,2023
10/16/2023 12:16:20,10 - Excelente!,,Jardins,2023
10/16/2023 12:21:28,10 - Excelente!,Não tenho ,Sorocaba,2023
10/16/2023 13:32:24,10 - Excelente!,Anne excelente profissional ,Tijuca,2023
10/16/2023 14:39:24,10 - Excelente!,,Santo Amaro,2023
10/16/2023 15:14:07,10 - Excelente!,Nenhuma ,Belo Horizonte,2023
10/16/2023 18:30:13,10 - Excelente!,,Santos,2023
10/16/2023 20:53:47,10 - Excelente!,"Só fiquei chateada devido a propaganda que vi sobre enzimas de papada  e me fez entrar em contato, entrei em contato e uma atendente me mostrou uma foto de um resultado excelente feito com enzimas, o resultado da foto era TD o q eu queria, pois o valor estava acessível pra mim ..por mais q eu precisasse de várias sessões, no entanto, ao passar pela avaliação, me  foi passado outros procedimentos, com o valor muito superior ao que estava buscando.  Saí chateada, pq criei muita expectativa, mas o atendimento das meninas foi excelente, agradeço atenção!",Ipiranga,2023
10/17/2023 7:06:55,9 - Ótimo,,Jardins,2023
10/17/2023 7:08:35,9 - Ótimo,"Não  tenho críticas. Estava tudo muito bom
",Sorocaba,2023
10/17/2023 7:08:37,9 - Ótimo,Por favor trocarem o filtro do bebedouro e arrumar a porta de entrada . Acho um absurdo não ter um botão eletrônico ,Sorocaba,2023
10/17/2023 7:12:24,10 - Excelente!,,Tucuruvi,2023
10/17/2023 7:15:44,10 - Excelente!,Tudo perfeito adorei as Meninas muito atenciosa explica muito bem estão d parabéns. ,Ribeirão Preto,2023
10/17/2023 7:26:17,10 - Excelente!,,Jardins,2023
10/17/2023 7:28:56,9 - Ótimo,,Santos,2023
10/17/2023 7:32:09,10 - Excelente!,,Londrina,2023
10/17/2023 7:41:02,10 - Excelente!,,Sorocaba,2023
10/17/2023 7:41:24,10 - Excelente!,Eu adorei Amanda. Ela é uma ótima esteticista! Bem legal e tem um bom atendimento ,Tatuapé,2023
10/17/2023 7:48:09,10 - Excelente!,,Campinas,2023
10/17/2023 8:02:52,9 - Ótimo,,Belo Horizonte,2023
10/17/2023 8:15:05,10 - Excelente!,Gostei muito do atendimento da Agda.,Campinas,2023
10/17/2023 8:41:59,10 - Excelente!,Não ,Santos,2023
10/17/2023 8:47:42,3 - Ruim,Limpeza de pele péssima. Parece que bem fiz. A última vez que fiz foi infinitamente melhor.,Londrina,2023
10/17/2023 8:49:11,10 - Excelente!,Atendimento excelente ,Belo Horizonte,2023
10/17/2023 8:52:53,10 - Excelente!,"Atendimento da Amanda é sempre muito Bom. Ela é uma excelente profissional, faz o trabalho com maestria. 
Somente a agenda da recepção, a organização da agenda pela recepção, que deixa a desejar, as meninas da recepção se enrolam demais nas marcações e agendamentos. ",Santo Amaro,2023
10/17/2023 9:01:10,10 - Excelente!,"Um comentário, sou muito bem atendido, me sinto bem no ambiente, estou muito satisfeito",Tatuapé,2023
10/17/2023 9:17:51,9 - Ótimo,"Acho que o layout, decoração da clínica não faz jus aos serviços oferecidos. Durante a minha sessão de peeling a luz branca e fria não me deixava “relaxada”. Os valores dos tratamentos são altos, e a experiência do cliente no espaço não transmite esse “valor”",Lapa,2023
10/17/2023 9:49:15,9 - Ótimo,Fazer promoções  para clientes cadastrados ,Lapa,2023
10/17/2023 9:59:15,10 - Excelente!,Não. É só o valor que é muito puchado ,Campinas,2023
10/17/2023 10:29:32,10 - Excelente!,A Carol estecicista fez um ótimo atendimento ,Itaim,2023
10/17/2023 11:32:52,6 - Médio,"A vendedora disse um tempo de duração e a médica outro, fiquei insegura",Copacabana,2023
10/17/2023 11:46:12,10 - Excelente!,Por enquanto não! Maravilhosos!,Tucuruvi,2023
10/17/2023 12:32:36,8 - Bom,Acho que tinha que fazer uma limpeza de pele mais profunda.,Jardins,2023
10/17/2023 13:41:27,10 - Excelente!,,Tijuca,2023
10/17/2023 13:45:22,9 - Ótimo,"Que os procedimentos sejam explicados com uma linguagem mais simples, pois nem sempre quem procura pelo procedimento entende os termos técnicos. Quero deixar claro que questionei e fui esclarecida. Além disso,  que os valores constem de um documento/tabela acessível ao cliente, a fim de não haver dúvidas ou a sensação de ludibrio. Agradeço.
",Moema,2023
10/17/2023 14:04:06,10 - Excelente!,,Copacabana,2023
10/17/2023 15:47:17,10 - Excelente!,,Belo Horizonte,2023
10/17/2023 16:04:13,10 - Excelente!,,Sorocaba,2023
10/17/2023 18:39:33,10 - Excelente!,,Tijuca,2023
10/18/2023 8:20:41,10 - Excelente!,Nao,Londrina,2023
10/18/2023 8:21:08,8 - Bom,"As cortinas estão com mofo, quase não consegui respirar.",Santos,2023
10/18/2023 8:21:24,10 - Excelente!,"Que não tem que pensar apenas em vendas, mas nas pessoas que se dirigem as clinicas, porque as vezes a pessoa esta sendo enganada e não sabe.",Sorocaba,2023
10/18/2023 8:22:41,9 - Ótimo,,Copacabana,2023
10/18/2023 8:23:13,10 - Excelente!,,Lapa,2023
10/18/2023 8:26:04,9 - Ótimo,Equipe atenciosa e passou segurança nas informações ,Ipiranga,2023
10/18/2023 8:27:28,9 - Ótimo,"Fazer uma máscara hidratante, relaxante após a limpeza",Londrina,2023
10/18/2023 8:32:58,10 - Excelente!,,Copacabana,2023
10/18/2023 8:36:59,10 - Excelente!,Quero parabenizar a profissional Amanda esteticista pelo atendimento de ontem. ,Santo Amaro,2023
10/18/2023 8:37:46,9 - Ótimo,,Londrina,2023
10/18/2023 8:43:10,10 - Excelente!,,Jardins,2023
10/18/2023 8:52:57,10 - Excelente!,,Tijuca,2023
10/18/2023 9:00:54,10 - Excelente!,,Jardins,2023
10/18/2023 9:06:16,10 - Excelente!,Não tenho. Gostei muito. ,Tijuca,2023
10/18/2023 9:15:45,10 - Excelente!,,Ipiranga,2023
10/18/2023 9:45:59,10 - Excelente!,,Londrina,2023
10/18/2023 9:49:36,10 - Excelente!,Satisfeita,Tijuca,2023
10/18/2023 10:22:55,10 - Excelente!,"Até o momento, o atendimento tem sido ótimo. Agradeço.",Ipiranga,2023
10/18/2023 10:25:55,9 - Ótimo,.,Ipiranga,2023
10/18/2023 10:27:02,10 - Excelente!,Massagem  detox  da Gabi. maravilhosa,Santo Amaro,2023
10/18/2023 10:33:10,10 - Excelente!,,Copacabana,2023
10/18/2023 11:14:18,9 - Ótimo,A temperatura da sala está baixa ,Tatuapé,2023
10/18/2023 11:24:49,8 - Bom,"Criar usuário na plataforma e abrir a agenda para autonomia do usuário, além de prático, poupa tempo do colaborador, que pode ficar disponível para outras demandas. Isso também dará ao cliente uma melhor sensação pois ficar pedindo a agenda pro atendente é desagradável, por vezes fecho uma data ruim, pq não tive acesso total a disponibilidade da clínica.",Belo Horizonte,2023
10/18/2023 12:02:29,10 - Excelente!,Não ,Santo Amaro,2023
10/18/2023 12:22:59,9 - Ótimo,,Santo Amaro,2023
10/18/2023 12:23:57,10 - Excelente!,Não. ,Belo Horizonte,2023
10/18/2023 13:56:00,9 - Ótimo,,Sorocaba,2023
10/18/2023 17:56:19,10 - Excelente!,,Campinas,2023
10/18/2023 18:09:00,10 - Excelente!,,Londrina,2023
10/18/2023 22:23:11,10 - Excelente!,,Ribeirão Preto,2023
10/18/2023 22:58:57,9 - Ótimo,,Jardins,2023
10/19/2023 8:09:25,10 - Excelente!,,Jardins,2023
10/19/2023 8:12:24,8 - Bom,,Ipiranga,2023
10/19/2023 8:14:12,8 - Bom,,Santos,2023
10/19/2023 8:15:44,10 - Excelente!,,Tatuapé,2023
10/19/2023 8:16:02,10 - Excelente!,Ficou um pouco inchado mas vou passar lá naus tarde.,Ipiranga,2023
10/19/2023 8:16:41,10 - Excelente!,,Lapa,2023
10/19/2023 8:18:36,8 - Bom,,Ribeirão Preto,2023
10/19/2023 8:19:25,10 - Excelente!,Neste primeiro atendimento não tenho nenhum comentário a fazer a não ser confirmar que fui muito bem atendido. ,Londrina,2023
10/19/2023 8:19:41,7 - Regular,"Gostei mais da 1a vez que fui atendida. Essa segunda vez, a funcionária não usou máscara (o que para limpeza de pele é essencial), saia da sala para pegar produtos (como se não tivesse se preparado com antecedência para o procedimento), não conseguiu remover milhos que já foram retirados por outros profissionais (sei que alguns só dermatologistas removem). Enfim, dessa vez não fiquei nada satisfeita.",Copacabana,2023
10/19/2023 8:19:46,10 - Excelente!,Seria bom mais promoções porque no Instagram tem muitas ,Moema,2023
10/19/2023 8:20:40,10 - Excelente!,,Campinas,2023
10/19/2023 8:26:38,10 - Excelente!,,Londrina,2023
10/19/2023 8:29:30,10 - Excelente!,Por ora não ,Londrina,2023
10/19/2023 8:48:56,10 - Excelente!,,Itaim,2023
10/19/2023 9:04:18,10 - Excelente!,"Eu gostaria que os preços fossem mais acessíveis, pois assim daria para fazer mais procedimentos 😊",Campinas,2023
10/19/2023 9:04:28,10 - Excelente!,,Sorocaba,2023
10/19/2023 9:06:14,9 - Ótimo,,Jardins,2023
10/19/2023 9:07:40,10 - Excelente!,Foi tudo 100% e o atendimento excelente,Lapa,2023
10/19/2023 9:10:33,10 - Excelente!,,Tijuca,2023
10/19/2023 9:14:49,10 - Excelente!,Tudo ótimo ,Itaim,2023
10/19/2023 10:18:17,10 - Excelente!,,Sorocaba,2023
10/19/2023 10:23:09,10 - Excelente!,,Tijuca,2023
10/19/2023 10:39:32,10 - Excelente!,,Londrina,2023
10/19/2023 11:32:08,9 - Ótimo,,Ipiranga,2023
10/19/2023 11:43:20,10 - Excelente!,Adriana ,Tijuca,2023
10/19/2023 11:45:38,10 - Excelente!,Acho que expor o portfólio do que fazem é não fazem pode ajudar as pessoas a decidirem o que mais podem fazer (eu só tive a ideia de fazer a lipo injetável depois que vi passando em uma TV),Jardins,2023
10/19/2023 12:55:24,9 - Ótimo,,Santo Amaro,2023
10/19/2023 14:40:10,5 - Abaixo do esperado,Meu preenchimento ficou bem ruim. Melhorar a aplicação do preenchimento,Tijuca,2023
10/19/2023 14:44:27,8 - Bom,Elogio para a Simone e a Amanda. A postura da profissional (não sei o nome dela) que fez a aplicação da enzima é muito aquém da esperada: inconveniente e intrometida. Reprovada no psicotécnico.,Tatuapé,2023
10/19/2023 16:19:48,10 - Excelente!,"Eu amei o atendimento com o Dr. Arthur, ele me explicou tudo sobre o procedimento, ficou tudo muito claro, super atencioso e educado. Profissional nota 1.000.",Santo Amaro,2023
10/19/2023 17:34:45,9 - Ótimo,,Copacabana,2023
10/19/2023 19:20:46,10 - Excelente!,Não ,Itaim,2023
10/19/2023 20:09:16,10 - Excelente!,,Belo Horizonte,2023
10/19/2023 21:10:13,10 - Excelente!,,Copacabana,2023
10/19/2023 21:29:46,9 - Ótimo,Tocar música durante a massagem ,Tijuca,2023
10/20/2023 8:06:09,9 - Ótimo,,Belo Horizonte,2023
10/20/2023 8:06:20,10 - Excelente!,,Ipiranga,2023
10/20/2023 8:07:07,9 - Ótimo,Os valores achei um pouco salgado ,Tijuca,2023
10/20/2023 8:07:13,10 - Excelente!,,Belo Horizonte,2023
10/20/2023 8:07:32,5 - Abaixo do esperado,,Tatuapé,2023
10/20/2023 8:07:39,10 - Excelente!,,Sorocaba,2023
10/20/2023 8:08:17,10 - Excelente!,,Santos,2023
10/20/2023 8:08:37,9 - Ótimo,Ótimo atendimento das meninas ,Tucuruvi,2023
10/20/2023 8:09:04,10 - Excelente!,A Pró-Corpo está cada dia melhor. Atendimento de excelência ,Tucuruvi,2023
10/20/2023 8:09:11,9 - Ótimo,,Santos,2023
10/20/2023 8:09:29,10 - Excelente!,Nenhuma,Belo Horizonte,2023
10/20/2023 8:12:36,10 - Excelente!,Amei o atendimento!!! ,Belo Horizonte,2023
10/20/2023 8:12:46,9 - Ótimo,,Santo Amaro,2023
10/20/2023 8:13:25,10 - Excelente!,Ótima profissional Isabella ( ruiva),Itaim,2023
10/20/2023 8:13:42,10 - Excelente!,Gostei bastante do atendimento e do resultado!,Sorocaba,2023
10/20/2023 8:15:18,10 - Excelente!,,Tucuruvi,2023
10/20/2023 8:16:33,9 - Ótimo,,Ipiranga,2023
10/20/2023 8:17:54,10 - Excelente!,Ótimo atendimento!,Copacabana,2023
10/20/2023 8:18:42,8 - Bom,"O atendimento foi bom, quanto ao tratamento ainda não obtive resultado porque foi a primeira sessão, já fiz um tratamento anterior e também não obtive o resultado desejado,  então não indico o tratamento de melasma para ninguém porque comigo não deu certo e na minha opinião não foi bom.",Santo Amaro,2023
10/20/2023 8:19:24,10 - Excelente!,Nada a propor no momento.,Copacabana,2023
10/20/2023 8:19:43,10 - Excelente!,"Excelente atendimento, todas as atendentes/esteticistas são educadas e acolhedoras...",Sorocaba,2023
10/20/2023 8:19:48,10 - Excelente!,Excelente ,Tatuapé,2023
10/20/2023 8:19:53,10 - Excelente!,,Sorocaba,2023
10/20/2023 8:19:57,10 - Excelente!,Sempre tudo excelente ,Tucuruvi,2023
10/20/2023 8:20:04,10 - Excelente!,Continuar fazendo promoções. ,Santo Amaro,2023
10/20/2023 8:20:39,10 - Excelente!,,Campinas,2023
10/20/2023 8:21:19,10 - Excelente!,"Decepcionado com a finalização, fui com a click bônus. Liguei antes para tirar todas as minhas dúvidas. Agendei e compareci. No final me pediram 20$ de diferença, Eu não fui informado sobre nada disso, ela questionou à menina que falou comigo por telefone, e ela na minha frente disse:Eu informei. A

Sai como mentiroso, ela jamais me disse nada, eu nem mando com cartão e aplicativo de banco, devido vários roubos ultimamente.

Em contato com a click bônus, me informaram que a cortesia limpeza de pele é 100%,sen custos a mais pela loja.

Meu senti constrangido e triste com a situação. Amei o procedimento, é a duas quadras de casa, mas essa postura é constrangimento não tenho nem cara pra voltar. Uma pena. ",Santo Amaro,2023
10/20/2023 8:21:42,10 - Excelente!,Não!,Sorocaba,2023
10/20/2023 8:22:05,10 - Excelente!,,Jardins,2023
10/20/2023 8:23:17,10 - Excelente!,,Sorocaba,2023
10/20/2023 8:23:52,10 - Excelente!,Não ficar tentando vender um monte de coisa,Jardins,2023
10/20/2023 8:24:01,10 - Excelente!,"Sim,deveria ser ofertado o serviço de nutrição ",Belo Horizonte,2023
10/20/2023 8:24:05,10 - Excelente!,Um pouco mais de espaço na sala de espera,Lapa,2023
10/20/2023 8:24:48,10 - Excelente!,,Sorocaba,2023
10/20/2023 8:25:29,10 - Excelente!,"A esteticista que me atendeu foi excelente do início ao fim. Muito cuidadosa, atenciosa e extremamente simpática! Amei! Pretendo voltar pois ela me ganhou na simpatia. As meninas da recepção também são maravilhosas!",Copacabana,2023
10/20/2023 8:25:46,10 - Excelente!,,Jardins,2023
10/20/2023 8:25:48,10 - Excelente!,,Sorocaba,2023
10/20/2023 8:26:01,10 - Excelente!,Não ,Tucuruvi,2023
10/20/2023 8:26:10,10 - Excelente!,,Santos,2023
10/20/2023 8:26:17,9 - Ótimo,,Ipiranga,2023
10/20/2023 8:30:48,10 - Excelente!,Mais promoções ,Tatuapé,2023
10/20/2023 8:31:18,10 - Excelente!,Nenhuma,Moema,2023
10/20/2023 8:34:49,9 - Ótimo,Não ,Ipiranga,2023
10/20/2023 8:36:13,10 - Excelente!,,Jardins,2023
10/20/2023 8:36:14,10 - Excelente!,,Moema,2023
10/20/2023 8:37:51,10 - Excelente!,Não ,Tatuapé,2023
10/20/2023 8:38:14,10 - Excelente!,O atendimento é excelente ,Tatuapé,2023
10/20/2023 8:40:29,9 - Ótimo,Atendimento bom agradável ,Tatuapé,2023
10/20/2023 8:41:22,10 - Excelente!,,Lapa,2023
10/20/2023 8:43:31,10 - Excelente!,,Lapa,2023
10/20/2023 8:45:35,9 - Ótimo,Ja tive problemas no passado com a pro corpo por isso parei de frequentar ,Tatuapé,2023
10/20/2023 8:46:00,9 - Ótimo,"Então.. sobre o atendimento das meninas ótimo...a doutora que aplicou lavieen ótima ela... mais sobre o lavieen não estou muito satisfeita... fiz a primeira seção e não deu nenhum sinal de melhoras nas manchas... ontem fiz a segunda sessão, e a doutora que aplicou disse que a primeira seção foi muito fraco..a primeira seção não foi aplicado pela mesma pessoa da segunda secao.. me deixou chateada pq ela vendo o grau das minhas manchas deveria ter aplicado a quantidade correta.. falando da primeira sessão...mais espero que com a segunda seção apresente algum resultado ",Santo Amaro,2023
